inv_id,art_code,quantity,expiration_date,batch_id
2235,S67943,319,2025-05-23,1813
2236,S67943,150,2025-05-30,1814
2237,S67943,368,2025-05-31,1815
2238,S67943,324,2025-06-01,1816
2239,S67943,352,2025-06-01,1817
2240,S67943,24,2025-05-29,1818
2241,S67943,76,2025-05-29,1819
2242,S67943,156,2025-06-04,1820
2243,S67943,1000,2025-06-07,1821
2244,S67943,788,2025-06-07,1821
2245,S67943,38,2025-06-01,1822
2246,S67943,104,2025-06-06,1823
2247,S67943,314,2025-06-06,1824
2248,S67943,252,2025-06-04,1825
2249,S67943,1000,2025-06-06,1826
2250,S67943,812,2025-06-06,1826
2251,S67943,712,2025-06-08,1827
2252,S67943,727,2025-06-14,1828
2253,S67943,134,2025-06-13,1829
2254,S67943,86,2025-06-16,1830
2255,S67943,126,2025-06-17,1831
2256,S67943,12,2025-06-11,1832
2257,S67943,328,2025-06-12,1833
2258,S67943,1000,2025-06-14,1834
2259,S67943,518,2025-06-14,1834
2260,S68093,10,2025-05-17,1835
2261,S68093,10,2025-05-17,1836
2262,S68093,10,2025-05-21,1837
2263,S68093,22,2025-05-27,1838
2264,S68093,10,2025-06-11,1839
2265,S68363,50,2025-05-08,1840
2266,S68363,72,2025-05-11,1841
2267,S68363,204,2025-05-11,1842
2268,S68363,72,2025-05-07,1843
2269,S68363,54,2025-05-12,1844
2270,S68363,1000,2025-05-11,1845
2271,S68363,161,2025-05-11,1845
2272,S68363,74,2025-05-18,1846
2273,S68363,122,2025-05-15,1847
2274,S68363,148,2025-05-19,1848
2275,S68363,12,2025-05-21,1849
2276,S68363,70,2025-05-20,1850
2277,S68363,64,2025-05-19,1851
2278,S68363,325,2025-05-18,1852
2279,S68363,88,2025-05-21,1853
2280,S68363,10,2025-05-26,1854
2281,S68363,865,2025-05-26,1855
2282,S68363,10,2025-05-25,1856
2283,S68363,10,2025-05-29,1857
2284,S68363,1000,2025-05-28,1858
2285,S68363,524,2025-05-28,1858
2286,S68363,24,2025-05-27,1859
2287,S68363,26,2025-05-29,1860
2288,S68363,86,2025-05-31,1861
2289,S68363,10,2025-06-05,1862
2290,S68363,16,2025-05-31,1863
2291,S68363,10,2025-06-04,1864
2292,S68363,86,2025-06-04,1865
2293,S68363,851,2025-06-10,1866
2294,S68363,10,2025-06-06,1867
2295,S68363,10,2025-06-12,1868
2296,S68363,703,2025-06-13,1869
2297,S68363,44,2025-06-08,1870
2298,S68363,16,2025-06-16,1871
2299,S68363,1000,2025-06-17,1872
2300,S68363,11,2025-06-17,1872
2301,S68363,18,2025-06-15,1873
2302,S68363,520,2025-06-16,1874
2303,S68373,142,2025-05-20,1875
2304,S68373,29,2025-06-03,1876
2305,S68373,10,2025-06-17,1877
2306,S68393,11,2025-05-09,1878
2307,S68393,10,2025-05-12,1879
2308,S68393,139,2025-05-23,1880
2309,S68393,17,2025-05-22,1881
2310,S68393,10,2025-05-23,1882
2311,S68393,321,2025-05-31,1883
2312,S68393,10,2025-06-08,1884
2313,S68393,10,2025-06-11,1885
2314,S68393,167,2025-06-16,1886
2315,S68483,10,2025-05-12,1887
2316,S68483,513,2025-05-12,1888
2317,S68483,30,2025-05-12,1889
2318,S68483,248,2025-05-14,1890
2319,S68483,40,2025-05-18,1891
2320,S68483,401,2025-05-19,1892
2321,S68483,136,2025-05-19,1893
2322,S68483,10,2025-05-25,1894
2323,S68483,42,2025-05-28,1895
2324,S68483,24,2025-05-25,1896
2325,S68483,18,2025-06-03,1897
2326,S68483,432,2025-06-04,1898
2327,S68483,154,2025-06-07,1899
2328,S68483,10,2025-06-09,1900
2329,S68483,10,2025-06-15,1901
2330,S68643,24,2025-05-08,1902
2331,S68643,22,2025-05-06,1903
2332,S68643,38,2025-05-12,1904
2333,S68643,10,2025-05-14,1905
2334,S68643,505,2025-05-12,1906
2335,S68643,10,2025-05-18,1907
2336,S68643,136,2025-05-17,1908
2337,S68643,16,2025-05-15,1909
2338,S68643,456,2025-05-29,1910
2339,S68643,360,2025-05-24,1911
2340,S68643,10,2025-06-02,1912
2341,S68643,1000,2025-05-31,1913
2342,S68643,175,2025-05-31,1913
2343,S68643,14,2025-06-05,1914
2344,S68643,10,2025-06-06,1915
2345,S68643,50,2025-06-11,1916
2346,S68643,12,2025-06-11,1917
2347,S68643,36,2025-06-12,1918
2348,S68643,34,2025-06-17,1919
2349,S68823,22,2025-05-12,1920
2350,S68823,194,2025-05-18,1921
2351,S68823,28,2025-05-21,1922
2352,S68823,38,2025-05-25,1923
2353,S68823,10,2025-05-30,1924
2354,S68823,58,2025-05-24,1925
2355,S68823,298,2025-05-25,1926
2356,S68823,22,2025-05-28,1927
2357,S68823,34,2025-05-30,1928
2358,S68823,10,2025-06-08,1929
2359,S68823,168,2025-06-10,1930
2360,S68823,10,2025-06-12,1931
2361,S68823,10,2025-06-18,1932
2362,S68823,96,2025-06-17,1933
2363,S68903,35,2025-05-22,1934
2364,S69123,339,2025-05-04,1935
2365,S69123,150,2025-05-07,1936
2366,S69123,88,2025-05-11,1937
2367,S69123,618,2025-05-11,1938
2368,S69123,38,2025-05-12,1939
2369,S69123,584,2025-05-13,1940
2370,S69123,653,2025-05-13,1941
2371,S69123,1000,2025-05-12,1942
2372,S69123,5,2025-05-12,1942
2373,S69123,14,2025-05-15,1943
2374,S69123,300,2025-05-17,1944
2375,S69123,60,2025-05-17,1945
2376,S69123,104,2025-05-19,1946
2377,S69123,10,2025-05-21,1947
2378,S69123,52,2025-05-23,1948
2379,S69123,272,2025-05-19,1949
2380,S69123,10,2025-05-24,1950
2381,S69123,293,2025-05-22,1951
2382,S69123,683,2025-05-24,1952
2383,S69123,12,2025-05-24,1953
2384,S69123,158,2025-05-30,1954
2385,S69123,116,2025-05-28,1955
2386,S69123,56,2025-06-03,1956
2387,S69123,442,2025-06-04,1957
2388,S69123,30,2025-06-03,1958
2389,S69123,728,2025-06-03,1959
2390,S69123,10,2025-06-05,1960
2391,S69123,90,2025-06-07,1961
2392,S69123,140,2025-06-05,1962
2393,S69123,301,2025-06-08,1963
2394,S69123,1000,2025-06-09,1964
2395,S69123,452,2025-06-09,1964
2396,S69123,10,2025-06-12,1965
2397,S69123,303,2025-06-09,1966
2398,S69123,327,2025-06-14,1967
2399,S69123,256,2025-06-10,1968
2400,S69123,70,2025-06-12,1969
2401,S69123,10,2025-06-14,1970
2402,S69123,1000,2025-06-16,1971
2403,S69123,1000,2025-06-16,1971
2404,S69123,758,2025-06-16,1971
2405,S69123,703,2025-06-19,1972
2406,S69123,28,2025-06-16,1973
2407,S69433,35,2025-05-26,1974
2408,S69663,12,2025-05-17,1975
2409,S69663,10,2025-05-26,1976
2410,S69663,29,2025-06-01,1977
2411,S69663,18,2025-05-30,1978
2412,S69663,68,2025-06-13,1979
2413,SP2893,36,2025-05-07,1980
2414,SP2893,26,2025-05-18,1981
2415,SP2893,148,2025-06-02,1982
2416,SP2893,16,2025-06-06,1983
2417,SP2903,10,2025-05-12,1984
2418,SP2903,10,2025-05-16,1985
2419,SP2903,10,2025-05-13,1986
2420,SP2903,140,2025-05-21,1987
2421,SP2903,10,2025-05-22,1988
2422,SP2903,10,2025-05-19,1989
2423,SP2903,68,2025-05-20,1990
2424,SP2903,22,2025-05-26,1991
2425,SP2903,10,2025-06-08,1992
2426,SP2903,26,2025-06-09,1993
2427,SP2903,54,2025-06-09,1994
2428,SP2903,622,2025-06-09,1995
2429,SP2903,44,2025-06-09,1996
2430,SP2903,234,2025-06-19,1997
2431,SP2923,190,2025-05-09,1998
2432,SP2923,10,2025-05-04,1999
2433,SP2923,178,2025-05-09,2000
2434,SP2923,524,2025-05-07,2001
2435,SP2923,12,2025-05-14,2002
2436,SP2923,907,2025-05-15,2003
2437,SP2923,10,2025-05-12,2004
2438,SP2923,46,2025-05-16,2005
2439,SP2923,32,2025-05-17,2006
2440,SP2923,10,2025-05-16,2007
2441,SP2923,10,2025-05-23,2008
2442,SP2923,62,2025-05-19,2009
2443,SP2923,108,2025-05-25,2010
2444,SP2923,754,2025-05-27,2011
2445,SP2923,42,2025-05-23,2012
2446,SP2923,10,2025-05-24,2013
2447,SP2923,92,2025-05-31,2014
2448,SP2923,10,2025-05-27,2015
2449,SP2923,10,2025-06-03,2016
2450,SP2923,10,2025-05-31,2017
2451,SP2923,10,2025-05-31,2018
2452,SP2923,10,2025-06-04,2019
2453,SP2923,10,2025-06-03,2020
2454,SP2923,46,2025-06-02,2021
2455,SP2923,505,2025-06-08,2022
2456,SP2923,673,2025-06-10,2023
2457,SP2923,335,2025-06-08,2024
2458,SP2923,104,2025-06-17,2025
2459,SP2923,158,2025-06-17,2026
2460,SP2973,24,2025-05-05,2027
2461,SP2973,38,2025-05-13,2028
2462,SP2973,10,2025-05-15,2029
2463,SP2973,327,2025-05-13,2030
2464,SP2973,10,2025-05-14,2031
2465,SP2973,10,2025-05-11,2032
2466,SP2973,10,2025-05-23,2033
2467,SP2973,68,2025-05-21,2034
2468,SP2973,306,2025-05-24,2035
2469,SP2973,456,2025-05-28,2036
2470,SP2973,58,2025-06-04,2037
2471,SP2973,28,2025-06-07,2038
2472,SP2973,54,2025-06-05,2039
2473,SP2973,10,2025-06-15,2040
2474,SP3003,26,2025-05-04,2041
2475,SP3003,588,2025-05-08,2042
2476,SP3003,178,2025-05-08,2043
2477,SP3003,12,2025-05-12,2044
2478,SP3003,122,2025-05-14,2045
2479,SP3003,10,2025-05-14,2046
2480,SP3003,34,2025-05-21,2047
2481,SP3003,10,2025-05-20,2048
2482,SP3003,676,2025-05-21,2049
2483,SP3003,636,2025-05-27,2050
2484,SP3003,36,2025-05-29,2051
2485,SP3003,56,2025-05-30,2052
2486,SP3003,470,2025-06-01,2053
2487,SP3003,705,2025-05-31,2054
2488,SP3003,10,2025-06-05,2055
2489,SP3003,564,2025-06-02,2056
2490,SP3003,86,2025-06-09,2057
2491,SP3003,224,2025-06-05,2058
2492,SP3003,10,2025-06-10,2059
2493,SP3003,88,2025-06-09,2060
2494,SP3003,84,2025-06-09,2061
2495,SP3003,477,2025-06-12,2062
2496,SP3003,12,2025-06-20,2063
2497,SP73293,686,2025-05-05,2064
2498,SP73293,784,2025-05-05,2065
2499,SP73293,136,2025-05-12,2066
2500,SP73293,10,2025-05-09,2067
2501,SP73293,1000,2025-05-13,2068
2502,SP73293,573,2025-05-13,2068
2503,SP73293,318,2025-05-15,2069
2504,SP73293,54,2025-05-19,2070
2505,SP73293,12,2025-05-17,2071
2506,SP73293,110,2025-05-16,2072
2507,SP73293,64,2025-05-20,2073
2508,SP73293,1000,2025-05-16,2074
2509,SP73293,701,2025-05-16,2074
2510,SP73293,16,2025-05-21,2075
2511,SP73293,1000,2025-05-19,2076
2512,SP73293,848,2025-05-19,2076
2513,SP73293,508,2025-05-24,2077
2514,SP73293,1000,2025-05-21,2078
2515,SP73293,586,2025-05-21,2078
2516,SP73293,506,2025-05-25,2079
2517,SP73293,10,2025-05-28,2080
2518,SP73293,312,2025-05-26,2081
2519,SP73293,10,2025-05-27,2082
2520,SP73293,700,2025-05-27,2083
2521,SP73293,1000,2025-06-04,2084
2522,SP73293,624,2025-06-04,2084
2523,SP73293,702,2025-05-30,2085
2524,SP73293,1000,2025-06-03,2086
2525,SP73293,81,2025-06-03,2086
2526,SP73293,380,2025-06-02,2087
2527,SP73293,1000,2025-06-07,2088
2528,SP73293,1000,2025-06-07,2088
2529,SP73293,989,2025-06-07,2088
2530,SP73293,10,2025-06-04,2089
2531,SP73293,192,2025-06-03,2090
2532,SP73293,793,2025-06-11,2091
2533,SP73293,92,2025-06-11,2092
2534,SP73293,10,2025-06-09,2093
2535,SP73293,1000,2025-06-08,2094
2536,SP73293,1000,2025-06-08,2094
2537,SP73293,486,2025-06-08,2094
2538,SP73293,322,2025-06-09,2095
2539,SP73293,240,2025-06-11,2096
2540,SP73293,12,2025-06-14,2097
2541,SP73293,106,2025-06-13,2098
2542,T001372573,62,2025-05-19,2099
2543,T001372573,154,2025-06-09,2100
2544,T001372573,395,2025-06-14,2101
2545,T001372573,217,2025-06-30,2102
2546,T110034472,184,2025-05-09,2103
2547,T110034472,14,2025-05-06,2104
2548,T110034472,38,2025-05-07,2105
2549,T110034472,524,2025-05-07,2106
2550,T110034472,24,2025-05-12,2107
2551,T110034472,905,2025-05-13,2108
2552,T110034472,10,2025-05-16,2109
2553,T110034472,36,2025-05-16,2110
2554,T110034472,26,2025-05-14,2111
2555,T110034472,10,2025-05-19,2112
2556,T110034472,10,2025-05-22,2113
2557,T110034472,10,2025-05-16,2114
2558,T110034472,68,2025-05-24,2115
2559,T110034472,10,2025-05-20,2116
2560,T110034472,64,2025-05-25,2117
2561,T110034472,14,2025-05-26,2118
2562,T110034472,258,2025-05-22,2119
2563,T110034472,80,2025-05-23,2120
2564,T110034472,10,2025-05-28,2121
2565,T110034472,10,2025-05-24,2122
2566,T110034472,106,2025-05-28,2123
2567,T110034472,26,2025-05-27,2124
2568,T110034472,12,2025-05-30,2125
2569,T110034472,10,2025-06-04,2126
2570,T110034472,148,2025-06-01,2127
2571,T110034472,10,2025-06-03,2128
2572,T110034472,10,2025-06-01,2129
2573,T110034472,10,2025-06-08,2130
2574,T110034472,10,2025-06-09,2131
2575,T110034472,1000,2025-06-07,2132
2576,T110034472,790,2025-06-07,2132
2577,T110034472,62,2025-06-12,2133
2578,T110034472,10,2025-06-14,2134
2579,T110034472,76,2025-06-08,2135
2580,T110034472,1000,2025-06-15,2136
2581,T110034472,1000,2025-06-15,2136
2582,T110034472,755,2025-06-15,2136
2583,T110034472,158,2025-06-13,2137
2584,T111241355,107,2025-06-07,2138
2585,T111317922,10,2025-05-16,2139
2586,T111317922,12,2025-05-31,2140
2587,T111317922,44,2025-06-15,2141
2588,T111329272,302,2025-05-11,2142
2589,T111329272,19,2025-05-10,2143
2590,T111329272,12,2025-05-10,2144
2591,T111329272,402,2025-05-16,2145
2592,T111329272,17,2025-05-19,2146
2593,T111329272,18,2025-05-24,2147
2594,T111329272,21,2025-05-25,2148
2595,T111329272,38,2025-05-28,2149
2596,T111329272,481,2025-06-02,2150
2597,T111329272,10,2025-05-30,2151
2598,T111329272,293,2025-06-06,2152
2599,T111329272,967,2025-06-03,2153
2600,T111329272,521,2025-06-08,2154
2601,T111329272,440,2025-06-13,2155
2602,T111329272,311,2025-06-14,2156
2603,T111329272,44,2025-06-15,2157
2604,T111344671,10,2025-05-07,2158
2605,T111344671,10,2025-05-05,2159
2606,T111344671,22,2025-05-09,2160
2607,T111344671,513,2025-05-12,2161
2608,T111344671,12,2025-05-08,2162
2609,T111344671,180,2025-05-16,2163
2610,T111344671,10,2025-05-14,2164
2611,T111344671,136,2025-05-20,2165
2612,T111344671,16,2025-05-20,2166
2613,T111344671,405,2025-05-20,2167
2614,T111344671,18,2025-05-26,2168
2615,T111344671,345,2025-05-20,2169
2616,T111344671,10,2025-05-27,2170
2617,T111344671,46,2025-05-27,2171
2618,T111344671,361,2025-05-26,2172
2619,T111344671,92,2025-05-27,2173
2620,T111344671,10,2025-05-30,2174
2621,T111344671,10,2025-05-31,2175
2622,T111344671,18,2025-05-29,2176
2623,T111344671,58,2025-06-04,2177
2624,T111344671,36,2025-06-05,2178
2625,T111344671,14,2025-06-10,2179
2626,T111344671,14,2025-06-09,2180
2627,T111344671,10,2025-06-09,2181
2628,T111344671,12,2025-06-11,2182
2629,T111344671,14,2025-06-09,2183
2630,T111344671,54,2025-06-14,2184
2631,T111344671,38,2025-06-19,2185
2632,T111354362,10,2025-05-03,2186
2633,T111354362,364,2025-05-07,2187
2634,T111354362,58,2025-05-13,2188
2635,T111354362,22,2025-05-11,2189
2636,T111354362,606,2025-05-16,2190
2637,T111354362,16,2025-05-20,2191
2638,T111354362,16,2025-05-17,2192
2639,T111354362,62,2025-05-22,2193
2640,T111354362,112,2025-05-23,2194
2641,T111354362,478,2025-05-26,2195
2642,T111354362,74,2025-05-27,2196
2643,T111354362,10,2025-05-28,2197
2644,T111354362,10,2025-05-27,2198
2645,T111354362,12,2025-05-30,2199
2646,T111354362,895,2025-05-29,2200
2647,T111354362,20,2025-05-31,2201
2648,T111354362,10,2025-05-29,2202
2649,T111354362,10,2025-06-04,2203
2650,T111354362,424,2025-06-07,2204
2651,T111354362,10,2025-06-10,2205
2652,T111354362,38,2025-06-12,2206
2653,T111354362,80,2025-06-07,2207
2654,T111354362,10,2025-06-14,2208
2655,T111354362,1000,2025-06-11,2209
2656,T111354362,16,2025-06-11,2209
2657,T111354362,88,2025-06-15,2210
2658,T111354362,288,2025-06-16,2211
2659,T111354372,1000,2025-05-11,2212
2660,T111354372,21,2025-05-11,2212
2661,T111354372,117,2025-05-07,2213
2662,T111354372,1000,2025-05-16,2214
2663,T111354372,907,2025-05-16,2214
2664,T111354372,68,2025-05-15,2215
2665,T111354372,148,2025-05-16,2216
2666,T111354372,1000,2025-05-22,2217
2667,T111354372,193,2025-05-22,2217
2668,T111354372,1000,2025-05-22,2218
2669,T111354372,1000,2025-05-22,2218
2670,T111354372,318,2025-05-22,2218
2671,T111354372,485,2025-05-30,2219
2672,T111354372,307,2025-05-29,2220
2673,T111354372,739,2025-05-29,2221
2674,T111354372,1000,2025-06-05,2222
2675,T111354372,1000,2025-06-05,2222
2676,T111354372,404,2025-06-05,2222
2677,T111354372,357,2025-06-06,2223
2678,T111354372,1000,2025-06-05,2224
2679,T111354372,1000,2025-06-05,2224
2680,T111354372,1000,2025-06-05,2224
2681,T111354372,193,2025-06-05,2224
2682,T111354372,198,2025-06-06,2225
2683,T111354372,70,2025-06-10,2226
2684,T111354372,1000,2025-06-11,2227
2685,T111354372,1000,2025-06-11,2227
2686,T111354372,466,2025-06-11,2227
2687,T111354372,253,2025-06-14,2228
2688,T111354372,12,2025-06-20,2229
2689,T11500922,86,2025-05-08,2230
2690,T11500922,679,2025-05-20,2231
2691,T11500922,284,2025-05-20,2232
2692,T11500922,26,2025-05-22,2233
2693,T11500922,10,2025-05-28,2234
2694,T11500922,10,2025-05-28,2235
2695,T11500922,86,2025-06-02,2236
2696,T11500922,17,2025-06-04,2237
2697,T11500922,898,2025-06-09,2238
2698,T11500922,258,2025-06-13,2239
2699,T11500922,354,2025-06-14,2240
2700,T11503512,787,2025-05-12,2241
2701,T11503512,253,2025-05-14,2242
2702,T11503512,26,2025-05-16,2243
2703,T11503512,13,2025-05-11,2244
2704,T11503512,280,2025-05-17,2245
2705,T11503512,10,2025-05-24,2246
2706,T11503512,17,2025-05-20,2247
2707,T11503512,1000,2025-05-25,2248
2708,T11503512,939,2025-05-25,2248
2709,T11503512,10,2025-05-31,2249
2710,T11503512,971,2025-05-29,2250
2711,T11503512,36,2025-06-04,2251
2712,T11503512,1000,2025-06-05,2252
2713,T11503512,81,2025-06-05,2252
2714,T11503512,127,2025-06-04,2253
2715,T11503512,586,2025-06-08,2254
2716,T11503512,375,2025-06-16,2255
2717,T11503512,171,2025-06-17,2256
2718,T11504632,27,2025-05-12,2257
2719,T11504632,57,2025-05-14,2258
2720,T11504632,24,2025-05-17,2259
2721,T11504632,693,2025-05-20,2260
2722,T11504632,10,2025-05-28,2261
2723,T11504632,25,2025-06-08,2262
2724,T11504632,89,2025-06-15,2263
2725,T11504632,298,2025-06-17,2264
2726,T11905022,10,2025-05-12,2265
2727,T11905022,89,2025-05-12,2266
2728,T11905022,71,2025-05-19,2267
2729,T11905022,65,2025-05-15,2268
2730,T11905022,14,2025-06-01,2269
2731,T11905022,10,2025-06-04,2270
2732,T11905022,16,2025-06-06,2271
2733,T11905022,31,2025-06-19,2272
2734,T11905022,10,2025-06-16,2273
2735,T11905452,165,2025-05-08,2274
2736,T11905452,14,2025-05-08,2275
2737,T11905452,10,2025-06-01,2276
2738,T11905462,600,2025-05-14,2277
2739,T11905462,45,2025-05-15,2278
2740,T11905462,10,2025-05-27,2279
2741,T11905462,10,2025-06-10,2280
2742,T11905462,101,2025-06-14,2281
2743,T11905462,304,2025-06-18,2282
2744,T11905602,1000,2025-05-17,2283
2745,T11905602,37,2025-05-17,2283
2746,T11905602,10,2025-06-21,2284
2747,T605912,105,2025-05-09,2285
2748,T605912,10,2025-05-16,2286
2749,T605912,486,2025-05-23,2287
2750,T605912,68,2025-05-21,2288
2751,T605912,10,2025-05-24,2289
2752,T605912,239,2025-05-31,2290
2753,T605912,404,2025-05-31,2291
2754,T605912,1000,2025-06-12,2292
2755,T605912,903,2025-06-12,2292
2756,T605912,352,2025-06-14,2293
2757,T605912,792,2025-06-18,2294
2758,T606632,58,2025-05-07,2295
2759,T606632,215,2025-05-09,2296
2760,T606632,337,2025-05-15,2297
2761,T606632,81,2025-05-17,2298
2762,T606632,211,2025-05-20,2299
2763,T606632,150,2025-05-19,2300
2764,T606632,804,2025-05-21,2301
2765,T606632,134,2025-05-29,2302
2766,T606632,1000,2025-05-28,2303
2767,T606632,8,2025-05-28,2303
2768,T606632,60,2025-05-31,2304
2769,T606632,48,2025-06-04,2305
2770,T606632,31,2025-06-05,2306
2771,T606632,170,2025-06-06,2307
2772,T606632,169,2025-06-05,2308
2773,T606632,13,2025-06-12,2309
2774,T606632,582,2025-06-10,2310
2775,T606632,362,2025-06-14,2311
2776,T606632,120,2025-06-20,2312
2777,T606632,772,2025-06-22,2313
2778,T606682,46,2025-05-17,2314
2779,T606682,42,2025-05-20,2315
2780,T606682,18,2025-05-28,2316
2781,T606682,29,2025-05-27,2317
2782,T606682,738,2025-06-08,2318
2783,T613412,10,2025-05-03,2319
2784,T613412,415,2025-05-08,2320
2785,T613412,643,2025-05-11,2321
2786,T613412,54,2025-05-13,2322
2787,T613412,1000,2025-05-14,2323
2788,T613412,524,2025-05-14,2323
2789,T613412,1000,2025-05-13,2324
2790,T613412,297,2025-05-13,2324
2791,T613412,123,2025-05-12,2325
2792,T613412,658,2025-05-12,2326
2793,T613412,63,2025-05-13,2327
2794,T613412,454,2025-05-14,2328
2795,T613412,354,2025-05-18,2329
2796,T613412,1000,2025-05-18,2330
2797,T613412,1000,2025-05-18,2330
2798,T613412,8,2025-05-18,2330
2799,T613412,384,2025-05-22,2331
2800,T613412,675,2025-05-22,2332
2801,T613412,1000,2025-05-19,2333
2802,T613412,274,2025-05-19,2333
2803,T613412,403,2025-05-18,2334
2804,T613412,369,2025-05-21,2335
2805,T613412,1000,2025-05-27,2336
2806,T613412,306,2025-05-27,2336
2807,T613412,1000,2025-05-26,2337
2808,T613412,309,2025-05-26,2337
2809,T613412,39,2025-05-28,2338
2810,T613412,955,2025-05-26,2339
2811,T613412,636,2025-05-30,2340
2812,T613412,300,2025-05-25,2341
2813,T613412,1000,2025-05-28,2342
2814,T613412,159,2025-05-28,2342
2815,T613412,1000,2025-05-29,2343
2816,T613412,1000,2025-05-29,2343
2817,T613412,1,2025-05-29,2343
2818,T613412,1000,2025-05-29,2344
2819,T613412,152,2025-05-29,2344
2820,T613412,114,2025-06-02,2345
2821,T613412,90,2025-05-30,2346
2822,T613412,849,2025-06-01,2347
2823,T613412,945,2025-06-07,2348
2824,T613412,132,2025-06-05,2349
2825,T613412,1000,2025-06-07,2350
2826,T613412,286,2025-06-07,2350
2827,T613412,995,2025-06-04,2351
2828,T613412,669,2025-06-07,2352
2829,T613412,1000,2025-06-12,2353
2830,T613412,348,2025-06-12,2353
2831,T613412,301,2025-06-07,2354
2832,T613412,532,2025-06-10,2355
2833,T613412,366,2025-06-16,2356
2834,T613412,81,2025-06-14,2357
2835,T613412,18,2025-06-18,2358
2836,T613412,1000,2025-06-19,2359
2837,T613412,69,2025-06-19,2359
2838,T613412,72,2025-06-15,2360
2839,T613432,177,2025-05-08,2361
2840,T613432,43,2025-05-13,2362
2841,T613432,588,2025-05-15,2363
2842,T613432,634,2025-05-14,2364
2843,T613432,778,2025-05-17,2365
2844,T613432,10,2025-05-23,2366
2845,T613432,338,2025-05-26,2367
2846,T613432,187,2025-05-30,2368
2847,T613432,457,2025-06-02,2369
2848,T613432,107,2025-06-07,2370
2849,T613432,10,2025-06-13,2371
2850,T613432,10,2025-06-15,2372
2851,T613432,74,2025-06-11,2373
2852,T613432,41,2025-06-16,2374
2853,TP85272,347,2025-06-07,2375
2854,TP95172,10,2025-05-19,2376
2855,TP95172,10,2025-05-25,2377
2856,TP95172,10,2025-05-24,2378
2857,TP95172,44,2025-05-27,2379
2858,TP95172,10,2025-06-17,2380
2859,Tb10553,404,2025-06-01,2381
2860,Tb10553,194,2025-06-14,2382
2861,Tb10553,23,2025-06-21,2383
2862,Tb10553,43,2025-07-01,2384
2863,Y001154013,296,2025-06-13,2385
2864,Y001154013,243,2025-06-10,2386
2865,Y001154013,28,2025-07-25,2387
2866,Y001154013,788,2025-07-21,2388
2867,Y001155233,545,2025-05-23,2389
2868,Y001155233,440,2025-08-11,2390
2869,Y001155233,1000,2025-10-10,2391
2870,Y001155233,72,2025-10-10,2391
2871,Y001155233,1000,2025-07-25,2392
2872,Y001155233,391,2025-07-25,2392
2873,Y001155233,1000,2025-10-01,2393
2874,Y001155233,350,2025-10-01,2393
2875,Y001155233,43,2025-10-01,2394
2876,Y001163343,121,2025-08-13,2395
2877,Y001163343,582,2025-09-05,2396
2878,Y001163343,161,2025-09-05,2397
2879,Y001163343,460,2025-08-08,2398
2880,Y001163343,1000,2025-07-21,2399
2881,Y001163343,62,2025-07-21,2399
2882,Y001196353,256,2025-06-17,2400
2883,Y001196353,327,2025-06-07,2401
2884,Y001196353,246,2025-06-02,2402
2885,Y001196353,252,2025-07-16,2403
2886,Y001196353,302,2025-07-04,2404
2887,Y001196373,44,2025-06-28,2405
2888,Y001196373,642,2025-06-20,2406
2889,Y001196373,12,2025-07-15,2407
2890,Y001361095,558,2025-08-05,2408
2891,Y001361095,673,2025-08-02,2409
2892,Y001361095,723,2025-07-01,2410
2893,Y001361095,1000,2025-08-10,2411
2894,Y001361095,79,2025-08-10,2411
2895,Y001361095,395,2025-07-11,2412
2896,Y001361095,395,2025-07-31,2413
2897,Y00500732,192,2025-06-05,2414
2898,Y00502132,1000,2025-05-23,2415
2899,Y00502132,622,2025-05-23,2415
2900,Y00502132,242,2025-07-17,2416
2901,Y00502132,1000,2025-06-02,2417
2902,Y00502132,40,2025-06-02,2417
2903,Y00502132,1000,2025-08-02,2418
2904,Y00502132,11,2025-08-02,2418
2905,Y00502132,1000,2025-08-14,2419
2906,Y00502132,340,2025-08-14,2419
2907,Y00502132,470,2025-07-15,2420
2908,Y00502152,688,2025-07-15,2421
2909,Y00502152,321,2025-07-03,2422
2910,Y00905152,891,2025-07-08,2423
2911,Y00905152,217,2025-06-29,2424
2912,Y00905152,129,2025-07-11,2425
2913,Y111205103,541,2025-07-12,2426
2914,Y111205103,234,2025-05-31,2427
2915,Y111205103,375,2025-06-17,2428
2916,Y111205103,355,2025-07-14,2429
2917,Y111205133,411,2025-05-27,2430
2918,Y111205133,549,2025-05-31,2431
2919,Y111205133,381,2025-07-05,2432
2920,Y111205133,53,2025-06-19,2433
2921,Y111205133,779,2025-07-07,2434
2922,Y111205153,1000,2025-06-30,2435
2923,Y111205153,1000,2025-06-30,2435
2924,Y111205153,141,2025-06-30,2435
2925,Y111205153,73,2025-06-23,2436
2926,Y111205153,139,2025-06-11,2437
2927,Y111205153,207,2025-06-19,2438
2928,Y111205153,424,2025-07-11,2439
2929,Y111252833,681,2025-06-01,2440
2930,Y111252833,1000,2025-06-12,2441
2931,Y111252833,829,2025-06-12,2441
2932,Y111252833,467,2025-06-11,2442
2933,Y111252833,1000,2025-06-15,2443
2934,Y111252833,782,2025-06-15,2443
2935,Y111252833,813,2025-06-25,2444
2936,Y111252833,116,2025-07-04,2445
2937,Y111255323,111,2025-05-30,2446
2938,Y111255333,1000,2025-06-06,2447
2939,Y111255333,122,2025-06-06,2447
